,GBC,VAR_FCD,ws,njdopa_ctx,njdopa_str,L.PU_FC,L.CA_FC,L.HI_FC,L.STG_FC,L.CER_FC,L.CACG_FC,L.RACG_FC,L.IN_FC,L.PCG_FC,L.POP_FC,L.POR_FC,L.PTR_FC,R.PU_FC,R.CA_FC,R.HI_FC,R.STG_FC,R.CER_FC,R.CACG_FC,R.RACG_FC,R.IN_FC,R.PCG_FC,R.POP_FC,R.POR_FC,R.PTR_FC,L.PU-L.RACG,R.PU-R.RACG,L.PU-L.CACG,R.PU-R.CACG,L.PU-L.IN,R.PU-R.IN,L.PU-L.CER,R.PU-R.CER,L.CA-L.RACG,R.CA-R.RACG,L.CA-L.CACG,R.CA-R.CACG,L.CA-L.IN,R.CA-R.IN,L.CA-L.PCG,R.CA-R.PCG,L.CA-L.HI,R.CA-R.HI,L.CA-L.CER,R.CA-R.CER,L.HI-L.IN,R.HI-R.IN,L.PU_ALFF,L.CA_ALFF,L.HI_ALFF,L.STG_ALFF,L.CER_ALFF,L.CACG_ALFF,L.RACG_ALFF,L.IN_ALFF,L.PCG_ALFF,L.POP_ALFF,L.POR_ALFF,L.PTR_ALFF,R.PU_ALFF,R.CA_ALFF,R.HI_ALFF,R.STG_ALFF,R.CER_ALFF,R.CACG_ALFF,R.RACG_ALFF,R.IN_ALFF,R.PCG_ALFF,R.POP_ALFF,R.POR_ALFF,R.PTR_ALFF
10,0.05524702,0.0008464874706688457,3.162,0.001,0.1,0.029308010720082427,0.035334896733513144,0.03901850403365513,0.024142017425522983,0.011090720012102142,0.029580407477277776,0.02139313632921715,0.019012025093875957,0.010152003478218657,0.026864365563683566,0.0030735510812346114,0.025981966479559474,0.039743008087888096,0.04579006945095898,0.02389120346301102,0.045180110684928616,0.010796794544495199,0.003622168503213851,0.02962573462822807,0.046299865132563615,0.03165202029742345,0.029454493033145332,0.032767925544508865,0.01891871404811917,0.18873827159404755,0.03237874433398247,-0.12686501443386078,-0.06999222934246063,0.13649311661720276,0.30101481080055237,0.037507276982069016,0.13084737956523895,0.09731221199035645,0.132096529006958,-0.018822606652975082,0.02838618867099285,0.06958561390638351,0.20927569270133972,-0.03563329204916954,0.13446378707885742,0.0844150185585022,0.018235452473163605,0.017712607979774475,-0.06759700179100037,0.04078947380185127,0.09717299044132233,-0.017418789,0.7393266,1.4973389,0.8256734,0.92905354,1.0422784,0.12611462,-0.6917575,1.9197224,-0.008261604,0.35113382,1.0210141,-0.19726107,1.3965758,0.4475985,1.314277,0.27710947,0.6829351,1.2177027,0.9860946,1.1937383,-0.24905007,-0.4256346,1.9154114
11,0.116777465,0.003168301999108293,3.162,3.162,3.162,0.05801080205267118,0.06339716662824642,0.059316057059948524,0.08847361001763991,0.010678972551388489,0.02299057593197739,0.0164127067129725,0.05172955666438654,0.04477964477319758,0.05184553118721981,0.0075556762458290905,0.051598832255140656,0.08193928629182101,0.05044840138344582,0.05327500060056558,0.09375572503839587,0.007954362334289942,0.03148691781375203,0.023372990165842652,0.08699131117862721,0.0733204031532209,0.03784724618335964,0.05597527887965996,0.08637202297783612,0.055433329194784164,0.06393218040466309,-0.010918979533016682,0.11118712276220322,0.3314484655857086,0.4445626437664032,-0.06434615701436996,-0.028905678540468216,0.06858360767364502,0.20806144177913666,-0.001065294025465846,0.15457536280155182,0.17674033343791962,0.3024453818798065,0.11754457652568817,0.16523393988609314,0.1551378071308136,0.11787185072898865,-0.08320686221122742,-0.00702573312446475,0.1649988293647766,0.20650143921375275,1.4163516,-0.029372972,2.4517405,0.072071135,0.15599659,0.76805246,-0.3047392,-1.2695619,2.0289388,-1.3802408,-1.7208333,-0.106650345,-1.2567954,-1.3841188,-0.030182105,1.7494209,-0.28398848,0.65270144,0.5098931,0.73639923,1.5214905,-0.33955714,-0.6478916,2.5597038
12,0.045515373,0.0008234710399818657,0.0001,100.0,0.316,0.032638503036217854,0.044420683096783854,0.03413437439927033,0.010690103237894141,0.010643345528348749,0.031139547968320715,0.028143905535649032,0.031754839311664305,0.015460303211078835,0.028833360847091257,0.011178897811900936,0.025455995628276253,0.035685592436147134,0.03419748753159573,0.025538196342711757,0.023964340313492965,0.004321321668006324,0.017341883802146185,0.020026167593771658,0.025978775118433294,0.040146941385977526,0.012683128452668566,0.041428490820440596,0.019238923694588482,0.2131860852241516,-0.020846184343099594,0.025537149980664253,0.0017732771812006831,0.2008514106273651,0.27047717571258545,0.033639345318078995,-0.01568426378071308,0.18408054113388062,0.0955161601305008,0.02046617493033409,0.05603061988949776,0.1829838752746582,0.24237658083438873,0.009959413670003414,0.20560277998447418,0.0880516842007637,-0.002228725468739867,-0.0384192168712616,0.022175244987010956,0.0689682587981224,0.06625429540872574,-0.5210616,0.7080764,0.61639607,0.7830799,0.54398173,1.0369507,0.6918549,-0.43898323,3.149528,0.37542835,1.3968997,0.35570368,-0.19146153,2.2112358,-0.113771155,0.41901243,-0.05490879,0.57120246,0.9800089,0.7775399,1.4554105,0.35352793,-0.9923116,3.0459359
13,0.21884824,0.005834961586774147,1.0,10.0,0.316,0.07479144090618883,0.0676472456509059,0.07374744797180895,0.16701827238531614,-0.001654045495559417,0.06652257403281207,0.05915575240795165,0.13858402880508774,0.10113318856678061,0.12916746706330395,0.04843269692043707,0.06571824513403476,0.08040741170407273,0.11293623027657824,0.06260158089155864,0.17119081249048967,-0.0005774729194984372,0.05089817456748625,0.04293369200119438,0.17566813305408382,0.10816179213274847,0.10560894307508577,0.08375347866344132,0.13515894301374265,0.26615989208221436,0.012035712599754333,0.024322787299752235,0.003208364360034466,0.33982667326927185,0.3442591726779938,-0.03461667150259018,0.061978016048669815,0.23186179995536804,0.1531994491815567,0.023575007915496826,0.06261416524648666,0.31281501054763794,0.44724801182746887,0.10032395273447037,0.3359281122684479,0.10364256799221039,0.08479323238134384,0.014876332134008408,-0.004717341624200344,0.21384526789188385,0.30890822410583496,-0.49585092,0.46348938,0.8311463,-0.7876683,0.35013297,0.44672266,0.9467174,-0.8797543,2.1923037,-1.2901926,0.8220704,-0.8952939,-1.0333426,1.5747101,-1.385229,-0.36613584,-0.6151379,-0.4331838,-0.11656698,0.29283816,0.42663717,0.4037938,-0.9795303,1.8071145
14,0.055663012,0.0007880736258005797,3.162,100.0,0.003,0.00719031067759109,0.018828553312535707,0.02313274898361193,0.03682546427461646,0.01956417882285591,0.021433039043802723,0.026024907489391763,0.016368053530944355,0.012247667655174155,0.022793821950298956,0.0030465581152211165,0.004315711133434282,0.03423356918063378,0.03890335389293059,0.01290813331226153,0.04673044216005586,0.016140954431085403,0.016360537430652283,0.025345779837585895,0.058960843446021455,0.042394622879025214,0.024588766747218046,0.02811333094169164,0.03208003629368336,-0.003656336572021246,0.0019134462345391512,-0.07315054535865784,0.06388751417398453,0.16042478382587433,0.24813948571681976,0.006401572842150927,0.06486817449331284,0.03545975685119629,0.21792848408222198,-0.018252262845635414,0.0728532150387764,0.03412925824522972,0.18177193403244019,-0.010713859461247921,0.07211515307426453,0.0957236960530281,0.00713665084913373,0.01959357038140297,0.07046876847743988,0.03311695531010628,0.05040615424513817,1.0804528,0.17784777,1.7345108,0.05246057,0.2580437,0.5988182,-0.35502312,-0.75409615,4.162469,-0.5694047,-0.88182354,-0.0035933522,-0.5912054,-0.6390808,-0.18064971,1.5540797,-0.023209536,0.2143936,-0.014820406,0.56955874,1.4365819,-0.5646899,-0.43435234,4.453203
15,0.2121096,0.006899052523449374,1.0,0.01,0.001,0.12325967966725807,0.08639149596603515,0.09341016662420727,0.14645353979098477,0.011128696684387424,0.06351748956062477,0.06517107739013486,0.12325353190092192,0.1160468191484965,0.10439205730688714,0.044348400657500384,0.06817739156706791,0.14509141070967807,0.11160740012391693,0.06871671654828658,0.15508313755604572,0.01922292336461223,0.05487849492679483,0.06035884187371093,0.15552958092164426,0.10714827512267566,0.11341893440112472,0.10090094338686738,0.11087598540914423,0.10230423510074615,0.21007968485355377,0.22639937698841095,0.22578302025794983,0.6031342148780823,0.6363308429718018,0.061376720666885376,-0.10476172715425491,0.161722332239151,0.17486926913261414,0.12839755415916443,0.1662801057100296,0.35995107889175415,0.49489691853523254,0.22123055160045624,0.2583327889442444,0.22613827884197235,0.21157421171665192,0.002286237897351384,-0.11739718168973923,0.35949185490608215,0.30615103244781494,-1.5076339,-0.09707009,-1.5532224,-0.83688706,-1.1056414,-0.6614309,2.640772,0.591046,-0.07362372,-0.84515005,-0.48229662,0.04221254,-0.64544404,-0.70029116,-0.8322198,-1.1742742,-0.26812232,-0.4370153,0.4246366,-0.08069021,-1.0030117,0.9047137,0.4771228,0.4775671
16,0.05364859,0.0008830074176744163,3.162,0.032,0.316,0.03228923105035349,0.035449039756453464,0.038688946834164586,0.02168703824836051,0.02328647475847642,0.028109808699116997,0.02264062554587283,0.01877809711454791,0.012722548692441446,0.02399693875243732,0.004755187825399584,0.027140536601932365,0.017642762167573284,0.04352156540664423,0.02190998455487369,0.04413358413997533,0.008415081388583141,0.0031561823612892546,0.03065178205707482,0.04699845460432005,0.03151242859963704,0.031210662390332714,0.03331508828081756,0.018993060718501164,0.20666921138763428,-0.043773405253887177,-0.10059329122304916,-0.08350834995508194,0.16977640986442566,0.18099723756313324,-0.0549059733748436,-0.04769989848136902,0.1541910618543625,0.08926261961460114,-0.08005597442388535,0.0035630438942462206,0.14455460011959076,0.20753127336502075,-0.036878734827041626,0.16537068784236908,0.024918755516409874,0.0027337935753166676,0.0608363039791584,0.0037769146729260683,0.04903557524085045,0.07188333570957184,-0.07647901,0.5740985,1.4089682,0.74751556,0.7979464,0.92284584,0.07326229,-0.665003,1.6784772,-0.13827914,1.4905182,0.8912556,-0.03614605,2.6336837,0.2929894,1.1141467,0.20918415,0.57739973,1.0316727,0.8286718,1.0241116,-0.26692146,-0.4506741,2.211002
17,0.15472199,0.003951154862901377,0.316,0.1,0.032,0.10246288241164404,0.06028343241251562,0.05518656106349746,0.09828001756076923,0.005380880747300883,0.0591844402626434,0.05307577586998897,0.06843795301115495,0.07409404656417402,0.08657813570988808,0.031027675920908916,0.03945730163416426,0.08518948754118312,0.0820988585695713,0.08434414696100812,0.10276650971389331,0.009536297120142817,0.03521319511180211,0.04094103419144327,0.10079264008284856,0.0759877196947595,0.08119769697077572,0.060688826348355394,0.1016615527270395,0.1091165840625763,-0.008260374888777733,0.23872022330760956,0.09085115790367126,0.4513362944126129,0.430976003408432,0.008723466657102108,0.046572234481573105,0.14252762496471405,0.05177805945277214,0.13025280833244324,0.018253929913043976,0.34959545731544495,0.3360222578048706,0.20887534320354462,0.17661552131175995,0.12922550737857819,0.17561691999435425,0.02261378988623619,-0.04651707783341408,0.09451628476381302,0.26578980684280396,-1.5658425,-0.49851468,-1.5018786,-0.8664521,-0.8513199,-0.8966394,1.1482679,-0.40453747,0.70178616,-0.5709844,-0.6000046,-0.56559235,-0.5693381,-0.4738241,-0.65690476,-1.344296,-0.91983926,-0.91356564,-0.3986648,-0.26140848,-1.192081,0.5225173,0.89584845,0.809813
18,0.035726044,0.00046051364426514494,100.0,100.0,0.0001,0.0005717833555536345,0.02585653492202428,0.015350557762541853,0.021414671557154395,0.01201759150925292,0.008467425973711735,0.022961598745452994,0.01881830754462585,0.010446038795981579,0.020426476868167464,0.01636678645237615,0.024612904046773024,0.01817664991817548,0.017488319592389633,0.023789097981837887,0.020480704833365355,-0.0002177406789823657,0.011690382910836931,0.022445853481518237,0.013368458845001268,0.025990621641366965,0.009367977279128224,0.022379678343505866,0.02256346094388088,-0.010775644332170486,0.012441805563867092,-0.09434729814529419,0.032455239444971085,0.10425543040037155,0.11785755306482315,0.05551866069436073,-0.012473947368562222,0.042423002421855927,0.21464775502681732,-0.025979775935411453,0.04230359196662903,0.07776988297700882,0.061582762748003006,-0.004607249516993761,0.03215200453996658,0.09614228457212448,0.007870698347687721,-0.023221060633659363,0.006099581252783537,0.015592877753078938,0.07371101528406143,1.0902482,0.24204102,1.7618166,0.18028308,0.30941227,0.710712,-0.31629983,-0.55176383,3.9090707,-0.40348,-0.79257727,0.09351246,-0.51777935,-0.64245564,-0.056207404,1.5598335,-0.08280451,0.26852742,0.03178247,0.52389544,1.5398349,-0.5202526,-0.6713658,4.2645965
19,0.038007814,0.0006443800094606152,100.0,0.0001,1.0,0.03140566651373298,0.04316172738116447,0.022007850112415673,0.01250652322501299,0.003597374993595232,0.02204827735043918,0.02422391718521664,0.026089711788310006,0.018115716239359852,0.022460597138671715,0.014535235350541327,0.03686161310209476,0.03864139594675396,0.03241703581131462,0.019943062868800814,0.02493282523244575,0.0022656435900270957,0.00930800616680201,0.019938746697638027,0.013778198364088027,0.020179861418693604,0.020935921969967672,0.03361362019703457,0.014278180251408014,0.12177372723817825,0.01929420977830887,-0.022614555433392525,0.035581741482019424,0.2330476939678192,0.249813050031662,-0.004291736986488104,0.014630015939474106,0.10454733669757843,0.08288474380970001,0.006100843660533428,0.06371259689331055,0.1804131716489792,0.11586309969425201,0.010722420178353786,0.11864665150642395,0.08090320974588394,-0.025111977010965347,-0.028966881334781647,0.07590818405151367,-0.017817838117480278,0.06518193334341049,0.1930232,0.7637913,1.4749606,0.89030486,1.0474026,1.257734,0.18639179,-0.24219562,2.162337,-0.43539545,-1.2475177,1.019111,-0.47075564,-0.8580434,0.42521197,1.3215832,0.35719246,0.74189174,1.0868359,0.9116831,1.3834492,-0.107550286,-0.58082527,2.8617086
